cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
convex,fibrous,red,bruises,creosote,attached,distant,narrow,buff,enlarging,missing,fibrous,silky,white,cinnamon,partial,brown,one,evanescent,buff,several,woods
convex,scaly,white,no,spicy,free,close,narrow,buff,tapering,cup,smooth,smooth,white,cinnamon,universal,white,two,evanescent,buff,several,paths
conical,grooves,buff,bruises,foul,descending,close,broad,buff,tapering,club,scaly,silky,orange,orange,partial,orange,one,large,green,clustered,paths
knobbed,fibrous,green,bruises,none,free,distant,broad,buff,enlarging,missing,fibrous,silky,white,yellow,partial,white,two,pendant,white,scattered,grasses
flat,smooth,red,no,spicy,free,close,broad,pink,tapering,missing,fibrous,fibrous,white,white,partial,white,one,evanescent,white,several,leaves
bell,grooves,red,no,none,descending,close,narrow,black,enlarging,missing,scaly,scaly,red,red,partial,white,other,large,white,several,paths
bell,fibrous,white,no,none,notched,crowded,narrow,white,enlarging,club,smooth,silky,buff,white,universal,yellow,one,pendant,white,clustered,grasses
flat,fibrous,gray,no,fishy,attached,close,broad,chocolate,enlarging,missing,smooth,silky,pink,gray,partial,brown,one,cobwebby,chocolate,several,leaves
knobbed,smooth,white,no,anise,free,crowded,narrow,buff,tapering,rhizomorphs,silky,smooth,buff,buff,universal,white,one,zone,brown,several,leaves
conical,grooves,gray,bruises,foul,free,crowded,narrow,brown,enlarging,missing,scaly,silky,pink,orange,partial,white,one,large,green,several,leaves
sunken,grooves,pink,no,spicy,free,distant,narrow,buff,tapering,rooted,silky,scaly,white,white,partial,orange,one,large,white,several,urban
conical,fibrous,buff,no,foul,free,crowded,narrow,buff,tapering,missing,silky,fibrous,orange,orange,partial,brown,one,cobwebby,white,clustered,woods
flat,fibrous,red,no,almond,free,close,broad,buff,enlarging,missing,fibrous,fibrous,brown,white,partial,brown,other,evanescent,white,several,paths
flat,grooves,red,bruises,spicy,descending,close,broad,buff,enlarging,missing,scaly,silky,orange,pink,partial,orange,one,large,white,several,grasses
knobbed,fibrous,brown,no,pungent,attached,close,broad,buff,enlarging,missing,scaly,scaly,yellow,white,partial,white,one,evanescent,white,several,urban
convex,fibrous,red,bruises,foul,attached,close,broad,white,enlarging,club,fibrous,scaly,cinnamon,orange,partial,brown,none,cobwebby,green,several,urban
sunken,scaly,brown,bruises,fishy,free,close,broad,buff,enlarging,missing,fibrous,fibrous,yellow,yellow,partial,white,two,evanescent,yellow,solitary,woods
flat,scaly,red,no,none,free,close,narrow,orange,tapering,missing,silky,smooth,white,white,universal,white,one,evanescent,purple,several,woods
flat,smooth,pink,no,almond,descending,close,narrow,buff,enlarging,equal,silky,silky,brown,brown,partial,orange,one,flaring,white,several,paths
sunken,smooth,gray,bruises,fishy,attached,distant,broad,yellow,tapering,rooted,smooth,fibrous,pink,pink,partial,white,two,cobwebby,orange,several,paths
flat,scaly,red,no,foul,free,close,narrow,red,tapering,missing,silky,silky,brown,white,partial,white,one,pendant,white,scattered,meadows
sunken,scaly,red,bruises,spicy,attached,close,narrow,green,tapering,rooted,fibrous,smooth,pink,yellow,partial,brown,two,evanescent,yellow,solitary,urban
flat,smooth,red,no,fishy,descending,close,broad,red,enlarging,missing,scaly,silky,gray,white,partial,white,other,evanescent,white,scattered,leaves
flat,scaly,red,no,spicy,free,close,narrow,red,tapering,missing,silky,silky,pink,white,partial,white,other,none,chocolate,several,paths
sunken,fibrous,yellow,bruises,musty,attached,close,broad,brown,enlarging,rooted,smooth,fibrous,orange,pink,partial,brown,two,evanescent,yellow,solitary,leaves
flat,grooves,brown,no,fishy,descending,close,broad,red,enlarging,equal,scaly,silky,pink,red,partial,white,other,evanescent,purple,scattered,paths
flat,scaly,red,bruises,spicy,attached,distant,narrow,purple,tapering,missing,smooth,fibrous,yellow,pink,partial,brown,two,evanescent,yellow,several,leaves
flat,smooth,red,no,anise,free,crowded,narrow,gray,tapering,missing,smooth,smooth,buff,white,universal,yellow,one,sheathing,white,several,leaves
convex,scaly,brown,no,creosote,free,distant,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,two,none,white,several,paths
knobbed,grooves,red,bruises,foul,descending,crowded,broad,buff,enlarging,rhizomorphs,silky,scaly,orange,orange,partial,orange,one,evanescent,green,several,paths
convex,smooth,red,no,creosote,notched,close,narrow,buff,tapering,rooted,smooth,smooth,pink,pink,partial,yellow,two,zone,buff,several,waste
knobbed,scaly,red,no,spicy,free,close,narrow,white,tapering,missing,silky,silky,white,pink,partial,white,one,none,white,several,paths
bell,scaly,cinnamon,no,fishy,notched,close,narrow,black,tapering,missing,smooth,smooth,pink,gray,universal,yellow,other,evanescent,white,several,grasses
flat,scaly,red,no,foul,attached,close,narrow,chocolate,tapering,missing,smooth,silky,white,red,partial,brown,other,evanescent,purple,several,urban
convex,smooth,brown,no,none,attached,crowded,broad,pink,tapering,club,smooth,smooth,orange,white,partial,brown,one,sheathing,white,clustered,woods
flat,smooth,brown,no,spicy,free,crowded,narrow,pink,tapering,missing,silky,silky,buff,buff,partial,white,one,none,brown,clustered,paths
convex,scaly,red,no,foul,free,distant,narrow,yellow,tapering,missing,silky,silky,white,white,partial,white,two,none,buff,several,paths
convex,grooves,white,bruises,foul,descending,close,broad,buff,enlarging,cup,scaly,scaly,white,pink,partial,orange,one,evanescent,orange,numerous,woods
knobbed,fibrous,red,no,pungent,free,crowded,narrow,white,enlarging,missing,silky,silky,white,white,partial,brown,one,cobwebby,white,several,woods
convex,fibrous,red,bruises,spicy,attached,close,narrow,buff,enlarging,rooted,fibrous,smooth,pink,white,partial,brown,one,evanescent,yellow,solitary,woods
bell,scaly,brown,no,spicy,free,close,narrow,black,tapering,missing,silky,smooth,pink,red,partial,white,one,none,white,several,urban
convex,smooth,brown,no,almond,free,close,narrow,chocolate,tapering,missing,smooth,silky,brown,brown,universal,white,one,none,black,scattered,waste
bell,scaly,cinnamon,no,almond,free,close,narrow,orange,tapering,missing,silky,silky,white,white,partial,white,other,none,white,several,urban
convex,scaly,brown,bruises,pungent,descending,close,broad,buff,enlarging,rhizomorphs,smooth,scaly,white,white,partial,white,one,flaring,white,several,waste
flat,smooth,white,no,fishy,free,close,narrow,buff,tapering,cup,silky,smooth,yellow,yellow,universal,white,two,evanescent,yellow,several,waste
sunken,fibrous,brown,no,spicy,free,distant,narrow,green,enlarging,rooted,smooth,smooth,yellow,yellow,partial,brown,two,evanescent,yellow,solitary,leaves
knobbed,scaly,red,bruises,none,free,close,broad,chocolate,enlarging,missing,smooth,scaly,pink,pink,partial,white,other,flaring,purple,several,waste
flat,smooth,brown,no,fishy,notched,close,narrow,chocolate,tapering,equal,silky,smooth,white,brown,universal,white,other,evanescent,black,scattered,woods
flat,scaly,buff,bruises,musty,attached,distant,narrow,green,enlarging,rooted,fibrous,fibrous,pink,pink,partial,white,two,evanescent,white,several,paths
knobbed,grooves,white,no,none,descending,crowded,broad,pink,enlarging,missing,smooth,scaly,white,white,partial,white,two,pendant,white,clustered,meadows
flat,smooth,red,bruises,none,free,close,broad,black,enlarging,bulbous,smooth,silky,red,red,partial,brown,other,evanescent,purple,several,leaves
convex,smooth,buff,no,fishy,free,close,narrow,red,tapering,missing,silky,silky,pink,gray,universal,white,other,evanescent,chocolate,several,leaves
convex,scaly,brown,no,foul,free,distant,narrow,purple,tapering,cup,silky,smooth,white,pink,universal,white,one,pendant,green,clustered,woods
conical,fibrous,brown,bruises,foul,attached,close,broad,buff,tapering,missing,fibrous,fibrous,orange,pink,partial,brown,one,evanescent,white,clustered,paths
flat,scaly,red,no,almond,notched,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,universal,yellow,other,sheathing,black,scattered,waste
convex,smooth,brown,no,pungent,attached,close,broad,buff,tapering,rhizomorphs,fibrous,silky,white,white,partial,brown,one,evanescent,white,several,meadows
flat,scaly,brown,bruises,musty,free,distant,narrow,buff,tapering,rooted,scaly,scaly,pink,pink,partial,orange,two,evanescent,white,solitary,urban
convex,grooves,brown,no,almond,free,close,narrow,buff,enlarging,equal,scaly,scaly,brown,brown,partial,white,other,evanescent,white,scattered,leaves
conical,grooves,buff,no,anise,descending,close,broad,brown,enlarging,club,silky,silky,buff,buff,partial,orange,one,evanescent,white,several,meadows
flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,club,smooth,smooth,white,pink,partial,yellow,one,sheathing,white,several,woods
conical,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,orange,pink,partial,white,one,zone,green,clustered,leaves
bell,scaly,brown,no,fishy,free,close,broad,buff,enlarging,bulbous,smooth,smooth,white,gray,partial,orange,one,evanescent,white,abundant,meadows
conical,scaly,red,no,anise,free,crowded,narrow,brown,tapering,club,smooth,smooth,buff,buff,universal,white,one,zone,white,clustered,paths
sunken,grooves,red,no,creosote,descending,close,narrow,buff,enlarging,missing,scaly,scaly,cinnamon,cinnamon,partial,orange,two,large,buff,several,leaves
sunken,fibrous,pink,no,foul,attached,close,broad,yellow,tapering,rooted,fibrous,fibrous,cinnamon,pink,partial,brown,two,cobwebby,white,solitary,paths
knobbed,scaly,cinnamon,no,fishy,free,close,narrow,buff,tapering,bulbous,silky,silky,gray,white,partial,white,one,evanescent,chocolate,abundant,meadows
knobbed,fibrous,brown,bruises,fishy,attached,close,narrow,buff,enlarging,rhizomorphs,silky,fibrous,orange,orange,partial,white,one,evanescent,white,several,urban
convex,grooves,brown,no,fishy,free,distant,narrow,purple,enlarging,cup,scaly,scaly,white,cinnamon,partial,orange,two,evanescent,buff,several,woods
convex,smooth,cinnamon,no,fishy,attached,close,broad,buff,tapering,cup,silky,fibrous,cinnamon,cinnamon,partial,white,two,evanescent,buff,numerous,woods
knobbed,smooth,yellow,no,creosote,free,distant,narrow,green,tapering,rooted,silky,smooth,pink,cinnamon,universal,white,one,none,buff,several,leaves
convex,smooth,cinnamon,no,foul,notched,close,narrow,black,tapering,bulbous,smooth,smooth,pink,pink,partial,yellow,other,evanescent,white,several,urban
flat,fibrous,white,bruises,foul,free,close,broad,buff,tapering,cup,silky,silky,yellow,white,partial,brown,two,cobwebby,white,numerous,woods
convex,fibrous,yellow,bruises,creosote,free,distant,broad,buff,enlarging,missing,fibrous,fibrous,cinnamon,cinnamon,partial,brown,one,evanescent,buff,several,waste
conical,smooth,brown,no,pungent,notched,close,narrow,buff,tapering,missing,smooth,silky,white,white,universal,yellow,one,evanescent,white,several,paths
sunken,grooves,brown,no,creosote,free,distant,narrow,buff,tapering,missing,silky,silky,cinnamon,pink,partial,orange,one,flaring,brown,several,leaves
knobbed,scaly,red,no,fishy,free,crowded,broad,gray,tapering,rhizomorphs,smooth,silky,white,pink,partial,white,one,evanescent,white,several,woods
convex,smooth,purple,no,foul,free,distant,narrow,purple,tapering,cup,silky,smooth,white,pink,universal,white,two,evanescent,white,numerous,grasses
sunken,smooth,red,bruises,fishy,free,close,narrow,yellow,enlarging,rooted,scaly,scaly,white,white,partial,orange,two,evanescent,orange,solitary,paths
convex,fibrous,red,bruises,spicy,attached,distant,narrow,buff,tapering,missing,smooth,fibrous,yellow,white,partial,brown,one,evanescent,white,solitary,woods
bell,smooth,white,bruises,none,free,close,narrow,orange,tapering,missing,silky,scaly,red,red,partial,orange,other,large,white,abundant,paths
flat,grooves,red,bruises,spicy,descending,close,narrow,buff,enlarging,equal,smooth,smooth,white,white,partial,white,other,evanescent,black,scattered,urban
sunken,scaly,red,bruises,musty,attached,close,broad,green,enlarging,missing,fibrous,silky,pink,white,partial,brown,one,evanescent,orange,several,paths
sunken,smooth,red,bruises,spicy,free,close,broad,yellow,enlarging,rooted,fibrous,fibrous,pink,white,partial,brown,one,cobwebby,orange,solitary,woods
flat,scaly,yellow,no,almond,free,close,narrow,buff,tapering,missing,silky,silky,white,white,partial,white,one,evanescent,black,scattered,woods
flat,scaly,red,no,musty,free,distant,narrow,buff,tapering,missing,silky,silky,pink,white,universal,white,two,pendant,white,solitary,waste
convex,smooth,red,no,fishy,notched,distant,narrow,buff,tapering,missing,smooth,smooth,yellow,white,universal,yellow,two,evanescent,yellow,numerous,urban
convex,scaly,red,no,musty,free,close,narrow,purple,tapering,cup,smooth,silky,pink,pink,partial,white,one,evanescent,orange,several,grasses
flat,grooves,brown,no,foul,free,close,broad,buff,enlarging,missing,silky,silky,white,pink,partial,orange,one,large,white,clustered,woods
flat,smooth,buff,no,spicy,free,close,narrow,green,tapering,missing,silky,silky,yellow,yellow,universal,white,two,evanescent,yellow,several,woods
convex,fibrous,brown,no,anise,attached,close,broad,buff,tapering,missing,smooth,fibrous,white,buff,partial,white,one,cobwebby,white,several,paths
knobbed,scaly,brown,no,spicy,notched,close,narrow,white,tapering,rhizomorphs,smooth,silky,pink,pink,partial,yellow,one,zone,green,several,leaves
sunken,smooth,yellow,no,spicy,notched,distant,narrow,buff,tapering,missing,smooth,silky,pink,pink,universal,yellow,one,zone,orange,several,paths
flat,scaly,yellow,no,almond,attached,close,broad,buff,enlarging,missing,silky,fibrous,brown,brown,partial,brown,other,cobwebby,black,scattered,leaves
knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,rhizomorphs,silky,silky,pink,orange,universal,white,one,evanescent,white,several,leaves
flat,scaly,cinnamon,bruises,fishy,descending,close,broad,black,enlarging,missing,smooth,silky,gray,gray,partial,white,one,large,chocolate,several,woods
flat,scaly,brown,bruises,fishy,free,close,narrow,chocolate,tapering,missing,fibrous,fibrous,red,pink,partial,white,one,cobwebby,white,scattered,woods
conical,smooth,red,no,fishy,attached,close,narrow,buff,enlarging,club,fibrous,silky,white,pink,partial,white,one,cobwebby,white,clustered,waste
flat,scaly,red,no,creosote,free,close,narrow,yellow,tapering,rooted,smooth,silky,cinnamon,pink,universal,white,two,pendant,buff,solitary,grasses
flat,grooves,cinnamon,bruises,spicy,descending,crowded,narrow,white,tapering,rhizomorphs,silky,scaly,pink,buff,partial,orange,one,evanescent,brown,several,woods
flat,smooth,cinnamon,no,pungent,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,universal,white,one,sheathing,white,several,urban
conical,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,buff,pink,universal,white,one,evanescent,white,several,woods
knobbed,fibrous,cinnamon,bruises,spicy,attached,close,narrow,orange,enlarging,bulbous,fibrous,fibrous,pink,brown,partial,white,other,evanescent,white,several,waste
flat,grooves,white,bruises,spicy,free,distant,narrow,buff,enlarging,cup,smooth,silky,white,yellow,partial,orange,one,large,yellow,numerous,woods
flat,fibrous,buff,bruises,foul,attached,close,narrow,red,enlarging,equal,silky,silky,white,pink,partial,white,other,evanescent,purple,scattered,meadows
flat,scaly,red,no,none,attached,close,broad,buff,enlarging,missing,smooth,fibrous,white,pink,partial,white,one,evanescent,purple,scattered,waste
conical,scaly,buff,bruises,pungent,descending,close,narrow,buff,tapering,club,scaly,scaly,white,white,partial,orange,one,evanescent,white,several,leaves
bell,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,smooth,silky,brown,pink,universal,white,other,none,white,several,paths
convex,smooth,brown,bruises,creosote,free,close,broad,buff,enlarging,missing,scaly,silky,cinnamon,cinnamon,partial,white,two,large,buff,several,paths
convex,scaly,cinnamon,no,fishy,free,crowded,narrow,white,tapering,rhizomorphs,smooth,silky,white,orange,universal,white,one,none,green,several,woods
bell,fibrous,green,no,almond,free,close,broad,pink,enlarging,missing,silky,smooth,brown,brown,partial,brown,other,pendant,white,abundant,woods
